1.470000000000000000e+02,-8.522100000000000508e-02,1.263499999999999901e-01,-8.300299999999999345e-02,1.278100000000000069e-01,1.928800000000000000e+04,6.953499999999999659e+01,9.344400000000000261e+00,6.184899999999999842e+00,8.193800000000000239e+01
1.630000000000000000e+02,-4.709399999999999697e-02,1.449400000000000133e-01,-4.455699999999999938e-02,1.457400000000000084e-01,1.179500000000000000e+04,3.890400000000000347e+01,8.474099999999999966e+00,2.671899999999999942e+00,4.557999999999999829e+01
1.790000000000000000e+02,-5.318699999999999990e-03,1.523100000000000009e-01,-2.659700000000000085e-03,1.523799999999999877e-01,6.334100000000000364e+03,1.936799999999999855e+01,6.182299999999999685e+00,1.618900000000000061e-01,2.284299999999999997e+01
4.000000000000000000e+00,7.976000000000000451e-03,1.521899999999999920e-01,1.063099999999999982e-02,1.520299999999999985e-01,5.082000000000000000e+03,1.509800000000000075e+01,5.297799999999999621e+00,-3.240299999999999847e-01,1.786299999999999955e+01
2.000000000000000000e+01,4.961700000000000138e-02,1.441000000000000059e-01,5.212399999999999672e-02,1.432100000000000040e-01,2.345000000000000000e+03,6.341499999999999915e+00,2.809699999999999864e+00,-9.949500000000000011e-01,7.693699999999999761e+00
3.600000000000000000e+01,8.741300000000000459e-02,1.248400000000000065e-01,8.957800000000000484e-02,1.232899999999999968e-01,9.622000000000000455e+02,2.379599999999999937e+00,1.185899999999999954e+00,-8.458700000000000108e-01,3.040799999999999947e+00
5.200000000000000000e+01,1.184400000000000036e-01,9.590799999999999326e-02,1.200900000000000023e-01,9.382699999999999374e-02,4.198199999999999932e+02,1.102800000000000002e+00,3.672000000000000264e-01,-4.616399999999999948e-01,1.463000000000000078e+00
6.800000000000000000e+01,1.402799999999999880e-01,5.954700000000000271e-02,1.413000000000000089e-01,5.709000000000000186e-02,4.014200000000000159e+02,1.509300000000000086e+00,4.324200000000000266e-02,-1.043899999999999967e-01,1.887299999999999978e+00
8.400000000000000000e+01,1.512600000000000056e-01,1.857299999999999923e-02,1.515700000000000103e-01,1.592999999999999972e-02,5.552599999999999909e+02,2.346099999999999852e+00,-4.561499999999999583e-03,4.003500000000000114e-02,2.821299999999999919e+00
1.000000000000000000e+02,-1.505199999999999871e-01,2.384100000000000108e-02,-1.500799999999999912e-01,2.646400000000000141e-02,4.419200000000000000e+04,1.703700000000000045e+02,7.123899999999999677e-01,4.257100000000000328e+00,2.009900000000000091e+02
1.160000000000000000e+02,-1.381199999999999928e-01,6.440700000000000591e-02,-1.369799999999999907e-01,6.680800000000000627e-02,3.782000000000000000e+04,1.448600000000000136e+02,4.267800000000000260e+00,8.947699999999999321e+00,1.710399999999999920e+02
1.320000000000000000e+02,-1.150199999999999972e-01,9.998300000000000243e-02,-1.132599999999999996e-01,1.019800000000000012e-01,2.852400000000000000e+04,1.063900000000000006e+02,8.056599999999999540e+00,9.106299999999999173e+00,1.254800000000000040e+02
1.480000000000000000e+02,-8.300299999999999345e-02,1.278100000000000069e-01,-8.075999999999999845e-02,1.292399999999999938e-01,1.898300000000000000e+04,6.748300000000000409e+01,9.443500000000000227e+00,6.016200000000000436e+00,7.930200000000000671e+01
1.640000000000000000e+02,-4.455699999999999938e-02,1.457400000000000084e-01,-4.200700000000000267e-02,1.464999999999999913e-01,1.144800000000000000e+04,3.734899999999999665e+01,8.409499999999999531e+00,2.491000000000000103e+00,4.367499999999999716e+01
1.800000000000000000e+02,-2.659700000000000085e-03,1.523799999999999877e-01,0.000000000000000000e+00,1.524000000000000077e-01,6.020800000000000182e+03,1.835000000000000142e+01,5.924900000000000055e+00,5.170399999999999996e-02,2.166000000000000014e+01
5.000000000000000000e+00,1.063099999999999982e-02,1.520299999999999985e-01,1.328299999999999967e-02,1.518200000000000105e-01,4.854000000000000000e+03,1.433399999999999963e+01,5.113900000000000112e+00,-4.024699999999999944e-01,1.697800000000000153e+01
2.100000000000000000e+01,5.212399999999999672e-02,1.432100000000000040e-01,5.461499999999999688e-02,1.422799999999999898e-01,2.202500000000000000e+03,5.970200000000000173e+00,2.653399999999999981e+00,-9.920600000000000529e-01,7.264100000000000001e+00
3.700000000000000000e+01,8.957800000000000484e-02,1.232899999999999968e-01,9.171700000000000685e-02,1.217099999999999987e-01,9.144700000000000273e+02,2.238100000000000200e+00,1.116800000000000015e+00,-8.263899999999999579e-01,2.866999999999999993e+00
5.300000000000000000e+01,1.200900000000000023e-01,9.382699999999999374e-02,1.217099999999999987e-01,9.171700000000000685e-02,4.021899999999999977e+02,1.081900000000000084e+00,3.304400000000000115e-01,-4.306300000000000128e-01,1.439599999999999991e+00
6.900000000000000000e+01,1.413000000000000089e-01,5.709000000000000186e-02,1.422799999999999898e-01,5.461499999999999688e-02,4.234499999999999886e+02,1.588700000000000001e+00,3.477399999999999936e-02,-8.827899999999999636e-02,1.971999999999999975e+00
